time,mode,consensus_std,mean_dist_to_victim
27.85,aggregate,0.0,0.40062353314118193
27.900000000000002,aggregate,0.0,0.40041708063817616
27.950000000000003,aggregate,0.0,0.40023826580458727
28.0,aggregate,0.0,0.4000804180105574
28.05,aggregate,0.0,0.4000276309102511
28.1,aggregate,0.0,0.40000000000000013
28.150000000000002,aggregate,0.0,0.39972322326938897
28.200000000000003,aggregate,0.0,0.399801446758687
28.25,aggregate,0.0,0.3995688599272987
28.3,aggregate,0.0,0.39931769275326434
28.35,aggregate,0.0,0.3991289274276883
28.400000000000002,aggregate,0.0,0.3991027047059372
28.450000000000003,aggregate,0.0,0.3992421230539794
28.5,aggregate,0.0,0.3994745619407786
28.55,aggregate,0.0,0.3997393491871158
28.6,aggregate,0.0,0.4000000000000002
28.650000000000002,aggregate,0.0,0.40014094629505514
28.700000000000003,aggregate,0.0,0.40053947606459567
28.75,aggregate,0.0,0.4006811139011087
28.8,aggregate,0.0,0.4001268104615151
28.85,aggregate,0.0,0.39972864234582983
28.900000000000002,aggregate,0.0,0.3995243313466877
28.950000000000003,aggregate,0.0,0.39947969199797095
29.0,aggregate,0.0,0.3995386865933738
29.05,aggregate,0.0,0.39965545337373276
29.1,aggregate,0.0,0.3998140325228
29.150000000000002,aggregate,0.0,0.39998930109642633
29.200000000000003,aggregate,0.0,0.40000000000000024
29.25,aggregate,0.0,0.4006065906060849
29.3,aggregate,0.0,0.40080739506044594
29.35,aggregate,0.0,0.40064101784540745
29.400000000000002,aggregate,0.0,0.4003595440765706
29.450000000000003,aggregate,0.0,0.4001918049488176
29.5,aggregate,0.0,0.40011485406867225
29.55,aggregate,0.0,0.4000592220808568
29.6,aggregate,0.0,0.40001467862204815
29.650000000000002,aggregate,0.0,0.39999999999999997
29.700000000000003,aggregate,0.0,0.4000000000000001
29.75,aggregate,0.0,0.4003536622848557
29.8,aggregate,0.0,0.4004407492939068
29.85,aggregate,0.0,0.40044294561608473
29.900000000000002,aggregate,0.0,0.4003625232909286
29.950000000000003,aggregate,0.0,0.4001831868153462
30.0,aggregate,0.0,0.40011038606880844
30.05,aggregate,0.0,0.4001686259206906
30.1,aggregate,0.0,0.4002942183336341
30.150000000000002,aggregate,0.0,0.40047311564039006
30.200000000000003,aggregate,0.0,0.4002746370880809
30.25,aggregate,0.0,0.4003877316084424
30.3,aggregate,0.0,0.40048612134566425
30.35,aggregate,0.0,0.40039106083643566
30.400000000000002,aggregate,0.0,0.4003957977161688
30.450000000000003,aggregate,0.0,0.4002328887016101
30.5,aggregate,0.0,0.4001354096414847
30.55,aggregate,0.0,0.4000743263631387
30.6,aggregate,0.0,0.40015570270393924
30.650000000000002,aggregate,0.0,0.40026899851850645
30.700000000000003,aggregate,0.0,0.40017060134455773
30.75,aggregate,0.0,0.40011567243913354
30.8,aggregate,0.0,0.4005613574560854
30.85,aggregate,0.0,0.40060997811920745
30.900000000000002,aggregate,0.0,0.4005146828951677
30.950000000000003,aggregate,0.0,0.4003233422691359
31.0,aggregate,0.0,0.4001930905765235
31.05,aggregate,0.0,0.4001187410633121
31.1,aggregate,0.0,0.4000635180023578
31.150000000000002,aggregate,0.0,0.4000189510625552
31.200000000000003,aggregate,0.0,0.4
31.25,aggregate,0.0,0.39999999999999986
31.3,aggregate,0.0,0.4003781829693013
31.35,aggregate,0.0,0.4006506817727792
31.400000000000002,aggregate,0.0,0.4006843014558876
31.450000000000003,aggregate,0.0,0.4007375268775879
31.5,aggregate,0.0,0.4004612107020875
31.55,aggregate,0.0,0.4002452790080234
31.6,aggregate,0.0,0.4000803185704859
31.650000000000002,aggregate,0.0,0.40003060289725323
31.700000000000003,aggregate,0.0,0.40000000000000013
31.75,aggregate,0.0,0.4
31.8,aggregate,0.0,0.40001042155791366
31.85,aggregate,0.0,0.400527234565898
31.900000000000002,aggregate,0.0,0.40057619798283306
31.950000000000003,aggregate,0.0,0.4004871268772948
32.0,aggregate,0.0,0.40035447277626696
32.050000000000004,aggregate,0.0,0.400467041947407
32.1,aggregate,0.0,0.40030269975619615
32.15,aggregate,0.0,0.4000995006726515
32.2,aggregate,0.0,0.3992648641388567
32.25,aggregate,0.0,0.3988220294224984
32.300000000000004,aggregate,0.0,0.3985398434305445
32.35,aggregate,0.0,0.39862603873680524
32.4,aggregate,0.0,0.3988294406574816
32.45,aggregate,0.0,0.3988135505797331
32.5,aggregate,0.0,0.3987613005858915
32.550000000000004,aggregate,0.0,0.39877575910144175
32.6,aggregate,0.0,0.3989339249607051
32.65,aggregate,0.0,0.3991906697421049
32.7,aggregate,0.0,0.39948779181604505
32.75,aggregate,0.0,0.3997864731658975
32.800000000000004,aggregate,0.0,0.40000000000000013
32.85,aggregate,0.0,0.4001378318911504
32.9,aggregate,0.0,0.40072800279030363
32.95,aggregate,0.0,0.400563357351042
33.0,aggregate,0.0,0.40038660209738713
33.050000000000004,aggregate,0.0,0.40026591037128284
33.1,aggregate,0.0,0.40015876647645815
33.15,aggregate,0.0,0.4000921254484152
33.2,aggregate,0.0,0.4000383775650711
33.25,aggregate,0.0,0.4
33.300000000000004,aggregate,0.0,0.40000000000000013
33.35,aggregate,0.0,0.40000000000000024
33.4,aggregate,0.0,0.40058540276975546
33.45,aggregate,0.0,0.40071149077840496
33.5,aggregate,0.0,0.4005329012665317
33.550000000000004,aggregate,0.0,0.4003808049942211
33.6,aggregate,0.0,0.4001875031424608
33.65,aggregate,0.0,0.40011546835998585
33.7,aggregate,0.0,0.4000576633270313
33.75,aggregate,0.0,0.40001058067298584
33.800000000000004,aggregate,0.0,0.40000000000000013
33.85,aggregate,0.0,0.40000000000000013
33.9,aggregate,0.0,0.4002674675187369
33.95,aggregate,0.0,0.4005840320135128
34.0,aggregate,0.0,0.40057328917198365
34.050000000000004,aggregate,0.0,0.4005551064434206
34.1,aggregate,0.0,0.4005482059084608
34.15,aggregate,0.0,0.4003531102371825
34.2,aggregate,0.0,0.40025310513088236
34.25,aggregate,0.0,0.4003065878131161
34.300000000000004,aggregate,0.0,0.40016952355046487
34.35,aggregate,0.0,0.4000602350496728
34.4,aggregate,0.0,0.4000000000000001
34.45,aggregate,0.0,0.40036775336481384
34.5,aggregate,0.0,0.4005535209350801
34.550000000000004,aggregate,0.0,0.4005012277567848
34.6,aggregate,0.0,0.4003354615445905
34.65,aggregate,0.0,0.4002049692047667
34.7,aggregate,0.0,0.4001258415725501
34.75,aggregate,0.0,0.4000667443894222
34.800000000000004,aggregate,0.0,0.4001397739239125
34.85,aggregate,0.0,0.4002423893791413
34.9,aggregate,0.0,0.4001442567058673
34.95,aggregate,0.0,0.4002237686920703
35.0,aggregate,0.0,0.40054312956465427
35.050000000000004,aggregate,0.0,0.40054410822726205
35.1,aggregate,0.0,0.40041935511318366
35.15,aggregate,0.0,0.4002579971006838
35.2,aggregate,0.0,0.4001563455417646
35.25,aggregate,0.0,0.4000902611170718
35.300000000000004,aggregate,0.0,0.4000368152515268
35.35,aggregate,0.0,0.40000000000000013
35.4,aggregate,0.0,0.4000000000000001
35.45,aggregate,0.0,0.40000000000000024
35.5,aggregate,0.0,0.4003099220774383
35.550000000000004,aggregate,0.0,0.4004718717550671
35.6,aggregate,0.0,0.40056039987342196
35.65,aggregate,0.0,0.40059367151377745
35.7,aggregate,0.0,0.4003842452173635
35.75,aggregate,0.0,0.4002002735362313
35.800000000000004,aggregate,0.0,0.40006734007996675
35.85,aggregate,0.0,0.4000182149971047
35.9,aggregate,0.0,0.39960775857273184
35.95,aggregate,0.0,0.39897270583469385
36.0,aggregate,0.0,0.3985975632563992
36.050000000000004,aggregate,0.0,0.3987269233902312
36.1,aggregate,0.0,0.39846965292402103
36.15,aggregate,0.0,0.39834556831003215
36.2,aggregate,0.0,0.3983958174568952
36.25,aggregate,0.0,0.3982191470981639
36.300000000000004,aggregate,0.0,0.3981117210863519
36.35,aggregate,0.0,0.39811224391912414
36.4,aggregate,0.0,0.3983312899681947
36.45,aggregate,0.0,0.39866231469190133
36.5,aggregate,0.0,0.3992454794456523
36.550000000000004,aggregate,0.0,0.39994270225679635
36.6,aggregate,0.0,0.4002160914311954
36.65,aggregate,0.0,0.4003981119714159
36.7,aggregate,0.0,0.40025735120237305
36.75,aggregate,0.0,0.40015434770103064
36.800000000000004,aggregate,0.0,0.4000881857795762
36.85,aggregate,0.0,0.40003436970086764
36.9,aggregate,0.0,0.4
36.95,aggregate,0.0,0.4
37.0,aggregate,0.0,0.40015199188075207
37.050000000000004,aggregate,0.0,0.40064071782625904
37.1,aggregate,0.0,0.40067509328392237
37.15,aggregate,0.0,0.4005232913642871
37.2,aggregate,0.0,0.4003251834192224
37.25,aggregate,0.0,0.40020914955050385
37.300000000000004,aggregate,0.0,0.40013450764458347
37.35,aggregate,0.0,0.40007467881816766
37.4,aggregate,0.0,0.40002531538489844
37.45,aggregate,0.0,0.4
37.5,aggregate,0.0,0.4
37.550000000000004,aggregate,0.0,0.4000836645925622
37.6,aggregate,0.0,0.40064394330379277
37.65,aggregate,0.0,0.40078415416137797
37.7,aggregate,0.0,0.400452333173334
37.75,aggregate,0.0,0.3999430886700299
37.800000000000004,aggregate,0.0,0.39970034482243977
37.85,aggregate,0.0,0.3996214467936593
37.9,aggregate,0.0,0.39961684779405265
37.95,aggregate,0.0,0.39966102103318507
38.0,aggregate,0.0,0.3997697260889042
38.050000000000004,aggregate,0.0,0.3998825478821682
38.1,aggregate,0.0,0.40062476497022576
38.15,aggregate,0.0,0.400873648556121
38.2,aggregate,0.0,0.4007245169942003
38.25,aggregate,0.0,0.40045546932716086
38.300000000000004,aggregate,0.0,0.40022264665570295
38.35,aggregate,0.0,0.4001364653577947
38.400000000000006,aggregate,0.0,0.4002325836057787
38.45,aggregate,0.0,0.40025639163222954
38.5,aggregate,0.0,0.40013294192190163
38.550000000000004,aggregate,0.0,0.40002717023264445
38.6,aggregate,0.0,0.40000000000000013
38.650000000000006,aggregate,0.0,0.40044503324949837
38.7,aggregate,0.0,0.400451269626413
38.75,aggregate,0.0,0.4003850485158579
38.800000000000004,aggregate,0.0,0.40026807398282654
38.85,aggregate,0.0,0.4001723889021382
38.900000000000006,aggregate,0.0,0.4001038298809801
38.95,aggregate,0.0,0.4001302075889816
39.0,aggregate,0.0,0.4002597962801794
39.050000000000004,aggregate,0.0,0.40016373503442837
39.1,aggregate,0.0,0.4000561633630966
39.150000000000006,aggregate,0.0,0.40021746945772896
39.2,aggregate,0.0,0.4004400520194998
39.25,aggregate,0.0,0.4003618932482927
39.300000000000004,aggregate,0.0,0.40027091667953923
39.35,aggregate,0.0,0.4001888438699172
39.400000000000006,aggregate,0.0,0.40011830258368325
39.45,aggregate,0.0,0.4000592681327003
39.5,aggregate,0.0,0.4000106807207076
39.550000000000004,aggregate,0.0,0.4
39.6,aggregate,0.0,0.40000000000000013
39.650000000000006,aggregate,0.0,0.4003316371854675
39.7,aggregate,0.0,0.4004762859427513
39.75,aggregate,0.0,0.4004950132176249
39.800000000000004,aggregate,0.0,0.4006868045106163
39.85,aggregate,0.0,0.40042289412648036
39.900000000000006,aggregate,0.0,0.40023360672748876
39.95,aggregate,0.0,0.4000743910696322
